Date_start,Power_kW,Hour,DayOfWeek,Holiday,Power-1,temp_C,solarRad_W/m2
2017-02-28 11:00:00,129.8220924,11,1,True,131.8564884,13.111666666666666,420.19166666666666
2017-02-28 12:00:00,132.7026883,12,1,True,129.8220924,13.388333333333334,360.1666666666667
2017-02-28 13:00:00,132.5662247,13,1,True,132.7026883,13.963333333333336,405.4083333333335
2017-02-28 14:00:00,131.7080947,14,1,True,132.5662247,14.065833333333336,352.19166666666666
2017-02-28 15:00:00,135.9510243,15,1,True,131.7080947,13.410833333333331,208.29166666666666
2017-02-28 16:00:00,137.4517053,16,1,True,135.9510243,13.764999999999999,258.35833333333335
2017-02-28 17:00:00,134.4482503,17,1,True,137.4517053,13.024166666666666,63.112500000000004
2017-02-28 18:00:00,138.0944656,18,1,True,134.4482503,12.879166666666668,7.147166666666668
2017-02-28 19:00:00,130.931801,19,1,True,138.0944656,12.546666666666667,0.8214166666666666
2017-02-28 20:00:00,123.7649504,20,1,True,130.931801,12.29,0.9001666666666667
2017-02-28 21:00:00,122.7613569,21,1,True,123.7649504,11.985000000000001,0.8885833333333335
2017-02-28 22:00:00,120.2348966,22,1,True,122.7613569,11.725833333333329,1.3131666666666666
2017-02-28 23:00:00,122.4796391,23,1,True,120.2348966,11.611666666666665,0.9231666666666668
2017-03-01 00:00:00,155.5756202,0,2,False,122.4796391,11.360833333333334,1.2138333333333335
2017-03-01 01:00:00,149.0940178,1,2,False,155.5756202,11.1775,0.8054166666666666
2017-03-01 02:00:00,153.1979722,2,2,False,149.0940178,11.219166666666666,1.1861666666666666
2017-03-01 03:00:00,139.4130556,3,2,False,153.1979722,11.351666666666667,0.8931666666666667
2017-03-01 04:00:00,137.5193092,4,2,False,139.4130556,11.447499999999998,1.2370833333333333
2017-03-01 05:00:00,145.2504326,5,2,False,137.5193092,11.438333333333334,1.14
2017-03-01 06:00:00,163.0767229,6,2,False,145.2504326,11.467500000000001,0.9553333333333333
2017-03-01 07:00:00,196.5714205,7,2,False,163.0767229,11.588333333333333,10.566500000000001
2017-03-01 08:00:00,259.9629487,8,2,False,196.5714205,12.11166666666667,75.25916666666667
2017-03-01 09:00:00,304.3039909,9,2,False,259.9629487,12.696666666666667,162.93333333333337
2017-03-01 10:00:00,337.0673943,10,2,False,304.3039909,13.375833333333333,259.1
2017-03-01 11:00:00,338.0984061,11,2,False,337.0673943,13.387500000000001,114.59833333333334
2017-03-01 12:00:00,326.3298857,12,2,False,338.0984061,13.678333333333333,204.25
2017-03-01 13:00:00,328.1080985,13,2,False,326.3298857,13.459166666666667,243.95000000000005
2017-03-01 14:00:00,362.3525087,14,2,False,328.1080985,13.431666666666667,203.38333333333333
2017-03-01 15:00:00,360.6820854,15,2,False,362.3525087,13.424166666666666,111.69166666666666
2017-03-01 16:00:00,338.810654,16,2,False,360.6820854,13.315833333333332,86.08083333333333
2017-03-01 17:00:00,292.5492843,17,2,False,338.810654,13.115,29.584999999999997
2017-03-01 18:00:00,240.9781829,18,2,False,292.5492843,12.946666666666667,3.0820833333333333
2017-03-01 19:00:00,211.4053487,19,2,False,240.9781829,12.949166666666668,0.8860833333333332
2017-03-01 20:00:00,179.6105857,20,2,False,211.4053487,12.67,0.9482499999999998
2017-03-01 21:00:00,167.1677007,21,2,False,179.6105857,12.542499999999999,1.0779166666666666
2017-03-01 22:00:00,157.4944826,22,2,False,167.1677007,12.281666666666668,1.1676666666666666
2017-03-01 23:00:00,151.6721752,23,2,False,157.4944826,11.950833333333334,1.1446666666666667
2017-03-02 00:00:00,146.9982969,0,3,False,151.6721752,11.705000000000004,0.9784999999999999
2017-03-02 01:00:00,145.1945495,1,3,False,146.9982969,11.417499999999999,0.8516666666666667
2017-03-02 02:00:00,142.1511182,2,3,False,145.1945495,11.022499999999999,0.7363333333333332
2017-03-02 03:00:00,137.9603043,3,3,False,142.1511182,10.861666666666666,0.7617499999999998
2017-03-02 04:00:00,138.7104355,4,3,False,137.9603043,10.748333333333333,0.7686666666666665
2017-03-02 05:00:00,146.6688587,5,3,False,138.7104355,10.740833333333333,1.2420833333333332
2017-03-02 06:00:00,156.4048668,6,3,False,146.6688587,10.679166666666667,1.2671666666666666
2017-03-02 07:00:00,190.2624906,7,3,False,156.4048668,10.7975,16.10175
2017-03-02 08:00:00,268.2861818,8,3,False,190.2624906,11.535000000000002,110.6475
2017-03-02 09:00:00,305.4990939,9,3,False,268.2861818,12.661666666666669,241.6
2017-03-02 10:00:00,347.9080878,10,3,False,305.4990939,13.839166666666669,404.74999999999983
2017-03-02 11:00:00,338.7049575,11,3,False,347.9080878,14.896666666666668,493.84166666666675
2017-03-02 12:00:00,313.3616577,12,3,False,338.7049575,14.761666666666668,634.1333333333333
2017-03-02 13:00:00,288.9028597,13,3,False,313.3616577,16.0125,652.3333333333334
2017-03-02 14:00:00,300.4384292,14,3,False,288.9028597,15.365000000000002,669.9583333333334
2017-03-02 15:00:00,307.1201224,15,3,False,300.4384292,15.068333333333333,433.50833333333327
2017-03-02 16:00:00,303.5597201,16,3,False,307.1201224,14.250000000000002,203.45833333333334
2017-03-02 17:00:00,277.4382429,17,3,False,303.5597201,13.561666666666667,127.64416666666669
2017-03-02 18:00:00,236.8415777,18,3,False,277.4382429,12.820833333333333,9.454083333333333
2017-03-02 19:00:00,191.7033118,19,3,False,236.8415777,12.57333333333333,0.8306666666666666
2017-03-02 20:00:00,162.8027492,20,3,False,191.7033118,12.259166666666667,1.1423333333333334
2017-03-02 21:00:00,160.803097,21,3,False,162.8027492,11.719166666666666,1.2646666666666666
2017-03-02 22:00:00,152.8505342,22,3,False,160.803097,11.549166666666666,1.4677499999999999
2017-03-02 23:00:00,153.6628275,23,3,False,152.8505342,11.92,1.1124166666666668
2017-03-03 00:00:00,150.9279044,0,4,False,153.6628275,12.045833333333334,1.2739166666666666
2017-03-03 01:00:00,150.551583,1,4,False,150.9279044,12.151666666666666,1.0293333333333334
2017-03-03 02:00:00,149.159738,2,4,False,150.551583,12.225833333333334,1.2207499999999998
2017-03-03 03:00:00,149.9883567,3,4,False,149.159738,12.238333333333335,1.0315833333333333
2017-03-03 04:00:00,148.7218824,4,4,False,149.9883567,12.319166666666668,0.8977499999999999
2017-03-03 05:00:00,150.3552596,5,4,False,148.7218824,12.069166666666666,0.84
2017-03-03 06:00:00,170.9914024,6,4,False,150.3552596,9.628333333333332,0.26775
2017-03-03 07:00:00,216.6292674,7,4,False,170.9914024,8.023333333333333,4.069500000000001
2017-03-03 08:00:00,284.4338861,8,4,False,216.6292674,7.930833333333333,13.755833333333333
2017-03-03 09:00:00,340.857608,9,4,False,284.4338861,8.365833333333333,44.65833333333333
2017-03-03 10:00:00,375.004903,10,4,False,340.857608,8.7275,87.75999999999999
2017-03-03 11:00:00,394.1717598,11,4,False,375.004903,8.495000000000003,195.45916666666668
2017-03-03 12:00:00,343.2346281,12,4,False,394.1717598,9.992500000000001,599.8333333333334
2017-03-03 13:00:00,323.6495899,13,4,False,343.2346281,10.203333333333331,447.25
2017-03-03 14:00:00,338.1519869,14,4,False,323.6495899,9.400833333333333,348.55249999999995
2017-03-03 15:00:00,351.2426554,15,4,False,338.1519869,8.4655,383.325
2017-03-03 16:00:00,340.9624673,16,4,False,351.2426554,9.943333333333333,267.4841666666667
2017-03-03 17:00:00,303.323839,17,4,False,340.9624673,9.458333333333334,76.8625
2017-03-03 18:00:00,264.714268,18,4,False,303.323839,8.365833333333333,17.193583333333333
2017-03-03 19:00:00,235.7718454,19,4,False,264.714268,8.275833333333333,1.6137500000000002
2017-03-03 20:00:00,201.9115007,20,4,False,235.7718454,9.074166666666665,0.7271666666666666
2017-03-03 21:00:00,177.2712396,21,4,False,201.9115007,9.195833333333336,0.9210000000000002
2017-03-03 22:00:00,166.673962,22,4,False,177.2712396,9.666666666666666,0.8103333333333332
2017-03-03 23:00:00,164.8752378,23,4,False,166.673962,9.646153846153847,1.6473076923076921
2017-03-04 00:00:00,163.6177634,0,5,False,164.8752378,9.454999999999998,2.384583333333333
2017-03-04 01:00:00,168.7091952,1,5,False,163.6177634,9.17,2.149166666666667
2017-03-04 02:00:00,158.1029177,2,5,False,168.7091952,8.827499999999999,0.8380833333333334
2017-03-04 03:00:00,170.0340642,3,5,False,158.1029177,8.246666666666668,0.7204166666666666
2017-03-04 04:00:00,169.3913039,4,5,False,170.0340642,7.8,0.9210000000000002
2017-03-04 05:00:00,168.8205428,5,5,False,169.3913039,8.131666666666668,0.8702500000000001
2017-03-04 06:00:00,170.692522,6,5,False,168.8205428,7.61,1.0111666666666668
2017-03-04 07:00:00,171.0192393,7,5,False,170.692522,7.378333333333333,8.956916666666666
2017-03-04 08:00:00,169.4884191,8,5,False,171.0192393,7.308333333333334,39.1925
2017-03-04 09:00:00,178.0324637,9,5,False,169.4884191,7.941666666666667,217.46500000000003
2017-03-04 10:00:00,178.7085027,10,5,False,178.0324637,9.240833333333335,402.68333333333334
2017-03-04 11:00:00,176.7400362,11,5,False,178.7085027,10.810833333333335,423.75
2017-03-04 12:00:00,175.6943734,12,5,False,176.7400362,12.023333333333333,625.8833333333333
2017-03-04 13:00:00,173.8560915,13,5,False,175.6943734,13.240000000000002,649.1500000000001
2017-03-04 14:00:00,170.357642,14,5,False,173.8560915,13.869166666666667,642.5500000000001
2017-03-04 15:00:00,169.924391,15,5,False,170.357642,13.966666666666663,545.1333333333333
2017-03-04 16:00:00,174.6426409,16,5,False,169.924391,13.240833333333335,358.55
2017-03-04 17:00:00,177.6084219,17,5,False,174.6426409,12.387500000000001,127.08250000000002
2017-03-04 18:00:00,181.0918018,18,5,False,177.6084219,12.020833333333334,9.659916666666668
2017-03-04 19:00:00,178.1590902,19,5,False,181.0918018,11.606666666666667,0.7316666666666668
2017-03-04 20:00:00,178.8841054,20,5,False,178.1590902,11.628333333333336,0.86775
2017-03-04 21:00:00,170.8430087,21,5,False,178.8841054,12.155833333333332,0.5654166666666667
2017-03-04 22:00:00,168.6097777,22,5,False,170.8430087,11.758333333333333,1.516416666666667
2017-03-04 23:00:00,166.5370798,23,5,False,168.6097777,12.055384615384614,1.555153846153846
2017-03-05 00:00:00,164.3568017,0,6,False,166.5370798,12.906666666666665,0.9254999999999999
2017-03-05 01:00:00,164.1504319,1,6,False,164.3568017,13.459166666666667,0.9622499999999999
2017-03-05 02:00:00,162.7445638,2,6,False,164.1504319,13.534999999999997,1.3639166666666667
2017-03-05 03:00:00,161.7711095,3,6,False,162.7445638,13.432499999999997,1.3797499999999998
2017-03-05 04:00:00,162.8852134,4,6,False,161.7711095,13.423333333333334,1.4122500000000002
2017-03-05 05:00:00,162.0524087,5,6,False,162.8852134,13.380833333333335,1.2138333333333333
2017-03-05 06:00:00,160.8514453,6,6,False,162.0524087,13.425000000000002,1.29675
2017-03-05 07:00:00,158.9386526,7,6,False,160.8514453,13.463333333333336,15.193083333333334
2017-03-05 08:00:00,155.411529,8,6,False,158.9386526,13.563333333333333,104.61666666666666
2017-03-05 09:00:00,153.5753401,9,6,False,155.411529,13.845833333333333,171.83333333333334
2017-03-05 10:00:00,153.8275466,10,6,False,153.5753401,14.466666666666667,182.54999999999998
2017-03-05 11:00:00,160.9257468,11,6,False,153.8275466,14.705833333333333,184.56666666666663
2017-03-05 12:00:00,162.7757495,12,6,False,160.9257468,14.983333333333333,197.82500000000002
2017-03-05 13:00:00,162.4096838,13,6,False,162.7757495,15.002500000000003,207.4333333333333
2017-03-05 14:00:00,165.8254598,14,6,False,162.4096838,15.042499999999999,220.13333333333333
2017-03-05 15:00:00,170.0905752,15,6,False,165.8254598,14.704166666666667,138.45916666666668
2017-03-05 16:00:00,170.1759696,16,6,False,170.0905752,14.446666666666665,106.76666666666667
2017-03-05 17:00:00,167.8803672,17,6,False,170.1759696,14.790000000000001,80.18333333333332
2017-03-05 18:00:00,172.0435535,18,6,False,167.8803672,14.490833333333333,6.97975
2017-03-05 19:00:00,170.0899473,19,6,False,172.0435535,14.515833333333331,0.9229166666666667
2017-03-05 20:00:00,171.8769507,20,6,False,170.0899473,14.468333333333332,0.7705833333333333
2017-03-05 21:00:00,166.5946373,21,6,False,171.8769507,14.189166666666665,0.82825
2017-03-05 22:00:00,164.8840284,22,6,False,166.5946373,13.950833333333334,0.983
2017-03-05 23:00:00,166.2250135,23,6,False,164.8840284,13.80153846153846,0.9373846153846154
2017-03-06 00:00:00,150.3284692,0,0,False,166.2250135,13.64416666666667,0.8609166666666668
2017-03-06 01:00:00,149.2342488,1,0,False,150.3284692,13.545833333333334,1.08675
2017-03-06 02:00:00,145.8624258,2,0,False,149.2342488,13.318333333333333,0.9621666666666666
2017-03-06 03:00:00,141.6201241,3,0,False,145.8624258,13.075833333333335,0.8192499999999999
2017-03-06 04:00:00,137.57289,4,0,False,141.6201241,13.064166666666667,0.8885833333333332
2017-03-06 05:00:00,142.0757702,5,0,False,137.57289,12.85416666666667,1.1376666666666668
2017-03-06 06:00:00,160.05171,6,0,False,142.0757702,12.832500000000001,1.2553333333333334
2017-03-06 07:00:00,193.3697584,7,0,False,160.05171,12.894166666666669,29.278000000000002
2017-03-06 08:00:00,251.5287866,8,0,False,193.3697584,13.800833333333335,162.74916666666667
2017-03-06 09:00:00,312.2789488,9,0,False,251.5287866,14.425833333333335,213.36666666666667
2017-03-06 10:00:00,344.3426623,10,0,False,312.2789488,14.920833333333333,290.175
2017-03-06 11:00:00,349.1048652,11,0,False,344.3426623,15.091666666666663,295.5666666666666
2017-03-06 12:00:00,331.4864098,12,0,False,349.1048652,15.284999999999998,520.7916666666666
2017-03-06 13:00:00,323.2885474,13,0,False,331.4864098,16.368333333333332,588.5666666666666
2017-03-06 14:00:00,344.4625912,14,0,False,323.2885474,15.74833333333333,355.1333333333334
2017-03-06 15:00:00,353.6927212,15,0,False,344.4625912,14.991666666666667,137.14916666666667
2017-03-06 16:00:00,340.8109341,16,0,False,353.6927212,14.868333333333334,86.24416666666667
2017-03-06 17:00:00,307.7082554,17,0,False,340.8109341,14.871666666666668,29.763333333333335
